submatrix,d_env,env_sd_mc,cauchy,trait_sds,env_sd_lh,recruitment,dispersal,age_crit,mass_crit,clustering,dispersion,gradient,runtime,extinct,nind,S,index
3,4.53125,6.596875,0.8781249999999999,0.34375,1.125,7.1875,9.6875,11.09375,18.21875,0.21875,0.84375,random,79.26682115793228,FALSE,421416,104,1709
A,4.765625,7.6796875,14.4953125,0.828125,3.1875,0.15625,3.28125,11.390625,17.328125,0.390625,0.234375,correlated,10.409588245550792,FALSE,37664,346,171
3,4.53125,6.596875,0.8781249999999999,0.34375,1.125,7.1875,9.6875,11.09375,18.21875,0.21875,0.84375,clustered,104.27773122390111,FALSE,421008,99,1710
3,4.53125,6.596875,0.8781249999999999,0.34375,1.125,7.1875,9.6875,11.09375,18.21875,0.21875,0.84375,correlated,77.83127028544745,FALSE,420805,111,1711
3,4.53125,6.596875,0.8781249999999999,0.34375,1.125,7.1875,9.6875,11.09375,18.21875,0.21875,0.84375,linear,80.81539755662283,FALSE,422989,106,1712
3,0.15625,2.8843750000000004,22.665625,0.71875,1.625,8.4375,5.9375,18.21875,11.09375,0.84375,0.96875,random,112.61645358800888,FALSE,496413,450,1713
3,0.15625,2.8843750000000004,22.665625,0.71875,1.625,8.4375,5.9375,18.21875,11.09375,0.84375,0.96875,clustered,143.17495661179225,FALSE,493536,450,1714
3,0.15625,2.8843750000000004,22.665625,0.71875,1.625,8.4375,5.9375,18.21875,11.09375,0.84375,0.96875,correlated,109.7883117000262,FALSE,494255,450,1715
3,0.15625,2.8843750000000004,22.665625,0.71875,1.625,8.4375,5.9375,18.21875,11.09375,0.84375,0.96875,linear,109.4250649412473,FALSE,493965,450,1716
3,2.65625,7.834375,10.215625,0.21875,3.625,3.4375,0.9375,8.71875,1.59375,0.34375,0.46875,random,79.97515386740366,FALSE,674947,385,1717
3,2.65625,7.834375,10.215625,0.21875,3.625,3.4375,0.9375,8.71875,1.59375,0.34375,0.46875,clustered,87.2455222884814,FALSE,665952,389,1718
3,2.65625,7.834375,10.215625,0.21875,3.625,3.4375,0.9375,8.71875,1.59375,0.34375,0.46875,correlated,75.06949846347173,FALSE,671249,384,1719
A,4.765625,7.6796875,14.4953125,0.828125,3.1875,0.15625,3.28125,11.390625,17.328125,0.390625,0.234375,linear,10.820564365386963,FALSE,37571,363,172
3,2.65625,7.834375,10.215625,0.21875,3.625,3.4375,0.9375,8.71875,1.59375,0.34375,0.46875,linear,74.27346778710684,FALSE,671900,385,1720
3,1.40625,5.359375,3.990625,0.96875,2.625,5.9375,8.4375,3.96875,15.84375,0.09375,0.21875,random,48.92940134604772,FALSE,375256,293,1721
3,1.40625,5.359375,3.990625,0.96875,2.625,5.9375,8.4375,3.96875,15.84375,0.09375,0.21875,clustered,52.6142897605896,FALSE,374533,309,1722
3,1.40625,5.359375,3.990625,0.96875,2.625,5.9375,8.4375,3.96875,15.84375,0.09375,0.21875,correlated,47.68992877006531,FALSE,375139,307,1723
3,1.40625,5.359375,3.990625,0.96875,2.625,5.9375,8.4375,3.96875,15.84375,0.09375,0.21875,linear,49.23216609954834,FALSE,374258,307,1724
3,3.90625,0.409375,16.440625,0.46875,4.625,0.9375,3.4375,13.46875,6.34375,0.59375,0.71875,random,25.86904457012812,FALSE,138680,450,1725
3,3.90625,0.409375,16.440625,0.46875,4.625,0.9375,3.4375,13.46875,6.34375,0.59375,0.71875,clustered,25.63725613753001,FALSE,138008,450,1726
3,3.90625,0.409375,16.440625,0.46875,4.625,0.9375,3.4375,13.46875,6.34375,0.59375,0.71875,correlated,23.62584079504013,FALSE,138379,450,1727
3,3.90625,0.409375,16.440625,0.46875,4.625,0.9375,3.4375,13.46875,6.34375,0.59375,0.71875,linear,30.53520328203837,FALSE,137882,450,1728
3,3.203125,0.8734375,3.6015625,0.515625,2.4375,0.78125,6.40625,17.328125,9.015625,0.578125,0.921875,random,22.891224054495492,FALSE,104028,450,1729
A,2.265625,2.7296875000000003,2.0453125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,random,39.94875152508418,FALSE,352911,313,173
3,3.203125,0.8734375,3.6015625,0.515625,2.4375,0.78125,6.40625,17.328125,9.015625,0.578125,0.921875,clustered,22.783887445926666,FALSE,103997,448,1730
3,3.203125,0.8734375,3.6015625,0.515625,2.4375,0.78125,6.40625,17.328125,9.015625,0.578125,0.921875,correlated,27.414022529125212,FALSE,103209,450,1731
3,3.203125,0.8734375,3.6015625,0.515625,2.4375,0.78125,6.40625,17.328125,9.015625,0.578125,0.921875,linear,26.630281194051108,FALSE,103677,449,1732
3,0.703125,5.8234375,16.0515625,0.015625,4.4375,5.78125,1.40625,7.828125,18.515625,0.078125,0.421875,random,62.79009119272232,FALSE,357001,449,1733
3,0.703125,5.8234375,16.0515625,0.015625,4.4375,5.78125,1.40625,7.828125,18.515625,0.078125,0.421875,clustered,55.79693075815837,FALSE,357199,449,1734
3,0.703125,5.8234375,16.0515625,0.015625,4.4375,5.78125,1.40625,7.828125,18.515625,0.078125,0.421875,correlated,55.6299515803655,FALSE,356044,448,1735
3,0.703125,5.8234375,16.0515625,0.015625,4.4375,5.78125,1.40625,7.828125,18.515625,0.078125,0.421875,linear,53.90566987991333,FALSE,355952,447,1736
3,4.453125,8.2984375,22.2765625,0.765625,1.4375,3.28125,8.90625,3.078125,4.265625,0.328125,0.171875,random,27.105263698101044,FALSE,273071,447,1737
3,4.453125,8.2984375,22.2765625,0.765625,1.4375,3.28125,8.90625,3.078125,4.265625,0.328125,0.171875,clustered,28.255956836541493,FALSE,273864,447,1738
3,4.453125,8.2984375,22.2765625,0.765625,1.4375,3.28125,8.90625,3.078125,4.265625,0.328125,0.171875,correlated,30.90777261654536,FALSE,274018,445,1739
A,2.265625,2.7296875000000003,2.0453125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,clustered,36.23809798558553,FALSE,353000,301,174
3,4.453125,8.2984375,22.2765625,0.765625,1.4375,3.28125,8.90625,3.078125,4.265625,0.328125,0.171875,linear,54.3765593290329,FALSE,273249,447,1740
3,1.953125,3.3484375,9.8265625,0.265625,3.4375,8.28125,3.90625,12.578125,13.765625,0.828125,0.671875,random,122.67845073541005,FALSE,485757,449,1741
3,1.953125,3.3484375,9.8265625,0.265625,3.4375,8.28125,3.90625,12.578125,13.765625,0.828125,0.671875,clustered,92.90353281100592,FALSE,484442,448,1742
3,1.953125,3.3484375,9.8265625,0.265625,3.4375,8.28125,3.90625,12.578125,13.765625,0.828125,0.671875,correlated,98.29817128181458,FALSE,483744,450,1743
3,1.953125,3.3484375,9.8265625,0.265625,3.4375,8.28125,3.90625,12.578125,13.765625,0.828125,0.671875,linear,99.9659031589826,FALSE,484205,449,1744
3,2.578125,7.0609375,12.9390625,0.640625,3.9375,7.03125,0.15625,19.703125,16.140625,0.203125,0.546875,random,104.11016165018081,FALSE,408942,433,1745
3,2.578125,7.0609375,12.9390625,0.640625,3.9375,7.03125,0.15625,19.703125,16.140625,0.203125,0.546875,clustered,102.74474739631017,FALSE,408347,430,1746
3,2.578125,7.0609375,12.9390625,0.640625,3.9375,7.03125,0.15625,19.703125,16.140625,0.203125,0.546875,correlated,110.77256318728129,FALSE,406923,437,1747
3,2.578125,7.0609375,12.9390625,0.640625,3.9375,7.03125,0.15625,19.703125,16.140625,0.203125,0.546875,linear,134.165027487278,FALSE,407526,438,1748
3,0.078125,2.1109375000000004,0.4890625,0.140625,1.9375,2.03125,5.15625,10.203125,6.640625,0.703125,0.046875,random,31.290103216965992,FALSE,197964,120,1749
A,2.265625,2.7296875000000003,2.0453125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,correlated,67.94879027605057,FALSE,352647,309,175
3,0.078125,2.1109375000000004,0.4890625,0.140625,1.9375,2.03125,5.15625,10.203125,6.640625,0.703125,0.046875,clustered,30.24546079238256,FALSE,196081,120,1750
3,0.078125,2.1109375000000004,0.4890625,0.140625,1.9375,2.03125,5.15625,10.203125,6.640625,0.703125,0.046875,correlated,29.8022248228391,FALSE,196727,113,1751
3,0.078125,2.1109375000000004,0.4890625,0.140625,1.9375,2.03125,5.15625,10.203125,6.640625,0.703125,0.046875,linear,28.924132589499155,FALSE,197974,117,1752
3,3.828125,4.5859375,6.714062499999999,0.890625,4.9375,9.53125,2.65625,5.453125,11.390625,0.953125,0.296875,random,99.08718231121699,FALSE,565098,416,1753
3,3.828125,4.5859375,6.714062499999999,0.890625,4.9375,9.53125,2.65625,5.453125,11.390625,0.953125,0.296875,clustered,86.85070476134618,FALSE,566250,419,1754
3,3.828125,4.5859375,6.714062499999999,0.890625,4.9375,9.53125,2.65625,5.453125,11.390625,0.953125,0.296875,correlated,92.05335598786672,FALSE,562922,421,1755
3,3.828125,4.5859375,6.714062499999999,0.890625,4.9375,9.53125,2.65625,5.453125,11.390625,0.953125,0.296875,linear,93.1698894460996,FALSE,565005,418,1756
3,1.328125,9.5359375,19.1640625,0.390625,2.9375,4.53125,7.65625,14.953125,1.890625,0.453125,0.796875,random,145.44470681349438,FALSE,705167,431,1757
3,1.328125,9.5359375,19.1640625,0.390625,2.9375,4.53125,7.65625,14.953125,1.890625,0.453125,0.796875,clustered,146.1270455400149,FALSE,704851,438,1758
3,1.328125,9.5359375,19.1640625,0.390625,2.9375,4.53125,7.65625,14.953125,1.890625,0.453125,0.796875,correlated,131.5372233112653,FALSE,710023,439,1759
A,2.265625,2.7296875000000003,2.0453125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,linear,50.07443776925405,FALSE,354011,316,176
3,1.328125,9.5359375,19.1640625,0.390625,2.9375,4.53125,7.65625,14.953125,1.890625,0.453125,0.796875,linear,148.07492179075876,FALSE,705407,431,1760
3,3.515625,0.2546875,17.6078125,0.578125,4.1875,2.65625,0.78125,6.640625,12.578125,0.640625,0.984375,random,31.187107261021932,FALSE,202680,450,1761
3,3.515625,0.2546875,17.6078125,0.578125,4.1875,2.65625,0.78125,6.640625,12.578125,0.640625,0.984375,clustered,26.7770835518837,FALSE,202722,450,1762
3,3.515625,0.2546875,17.6078125,0.578125,4.1875,2.65625,0.78125,6.640625,12.578125,0.640625,0.984375,correlated,26.694771667321522,FALSE,203130,450,1763
3,3.515625,0.2546875,17.6078125,0.578125,4.1875,2.65625,0.78125,6.640625,12.578125,0.640625,0.984375,linear,45.12239358027776,FALSE,202786,450,1764
3,1.015625,5.2046874999999995,5.1578124999999995,0.078125,2.1875,7.65625,5.78125,16.140625,3.078125,0.140625,0.484375,random,141.6353922088941,FALSE,614005,364,1765
3,1.015625,5.2046874999999995,5.1578124999999995,0.078125,2.1875,7.65625,5.78125,16.140625,3.078125,0.140625,0.484375,clustered,126.95971273183822,FALSE,613154,361,1766
3,1.015625,5.2046874999999995,5.1578124999999995,0.078125,2.1875,7.65625,5.78125,16.140625,3.078125,0.140625,0.484375,correlated,127.29466985464096,FALSE,616668,368,1767
3,1.015625,5.2046874999999995,5.1578124999999995,0.078125,2.1875,7.65625,5.78125,16.140625,3.078125,0.140625,0.484375,linear,132.91471245686213,FALSE,613458,375,1768
3,4.765625,7.6796875,11.382812499999998,0.828125,3.1875,0.15625,3.28125,11.390625,17.328125,0.390625,0.234375,random,9.993947724501291,FALSE,37878,313,1769
A,2.890625,6.4421875,11.382812499999998,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,random,117.43638100624085,FALSE,563544,431,177
3,4.765625,7.6796875,11.382812499999998,0.828125,3.1875,0.15625,3.28125,11.390625,17.328125,0.390625,0.234375,clustered,10.704324042797088,FALSE,37183,305,1770
3,4.765625,7.6796875,11.382812499999998,0.828125,3.1875,0.15625,3.28125,11.390625,17.328125,0.390625,0.234375,correlated,10.231568908691406,FALSE,37270,322,1771
3,4.765625,7.6796875,11.382812499999998,0.828125,3.1875,0.15625,3.28125,11.390625,17.328125,0.390625,0.234375,linear,10.005448210239411,FALSE,37132,307,1772
3,2.265625,2.7296875000000003,23.8328125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,random,37.027199908097586,FALSE,353270,450,1773
3,2.265625,2.7296875000000003,23.8328125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,clustered,35.49991976420085,FALSE,351818,450,1774
3,2.265625,2.7296875000000003,23.8328125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,correlated,43.894028917948404,FALSE,350471,450,1775
3,2.265625,2.7296875000000003,23.8328125,0.328125,1.1875,5.15625,8.28125,1.890625,7.828125,0.890625,0.734375,linear,34.84693460067113,FALSE,351606,450,1776
3,2.890625,6.4421875,2.0453125,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,random,94.17612961133321,FALSE,563336,180,1777
3,2.890625,6.4421875,2.0453125,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,clustered,117.97913637161255,FALSE,563937,199,1778
3,2.890625,6.4421875,2.0453125,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,correlated,113.714994986852,FALSE,563161,217,1779
A,2.890625,6.4421875,11.382812499999998,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,clustered,95.52849718729655,FALSE,561454,432,178
3,2.890625,6.4421875,2.0453125,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,linear,103.07806972265243,FALSE,563823,186,1780
3,0.390625,1.4921875000000002,14.4953125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,random,52.83363734086355,FALSE,252589,450,1781
3,0.390625,1.4921875000000002,14.4953125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,clustered,76.16924392382303,FALSE,252064,450,1782
3,0.390625,1.4921875000000002,14.4953125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,correlated,53.726948316891985,FALSE,251955,450,1783
3,0.390625,1.4921875000000002,14.4953125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,linear,53.78692269325256,FALSE,252560,450,1784
3,4.140625,3.9671875,20.7203125,0.953125,2.6875,6.40625,9.53125,13.765625,10.203125,0.765625,0.359375,random,83.52976369460424,FALSE,398814,450,1785
3,4.140625,3.9671875,20.7203125,0.953125,2.6875,6.40625,9.53125,13.765625,10.203125,0.765625,0.359375,clustered,103.75851504802704,FALSE,398569,450,1786
3,4.140625,3.9671875,20.7203125,0.953125,2.6875,6.40625,9.53125,13.765625,10.203125,0.765625,0.359375,correlated,78.10265162388484,FALSE,398898,450,1787
3,4.140625,3.9671875,20.7203125,0.953125,2.6875,6.40625,9.53125,13.765625,10.203125,0.765625,0.359375,linear,78.17628364562988,FALSE,398286,450,1788
3,1.640625,8.9171875,8.2703125,0.453125,4.6875,1.40625,4.53125,4.265625,19.703125,0.265625,0.859375,random,14.299226967493693,FALSE,125075,294,1789
A,2.890625,6.4421875,11.382812499999998,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,correlated,101.02171051899592,FALSE,564581,436,179
3,1.640625,8.9171875,8.2703125,0.453125,4.6875,1.40625,4.53125,4.265625,19.703125,0.265625,0.859375,clustered,16.994203515847524,FALSE,124693,304,1790
3,1.640625,8.9171875,8.2703125,0.453125,4.6875,1.40625,4.53125,4.265625,19.703125,0.265625,0.859375,correlated,26.03920876979828,FALSE,124034,304,1791
3,1.640625,8.9171875,8.2703125,0.453125,4.6875,1.40625,4.53125,4.265625,19.703125,0.265625,0.859375,linear,14.775865157445272,FALSE,125377,290,1792
3,3.046875,9.2265625,24.6109375,0.046875,1.0625,2.34375,1.71875,10.796875,14.359375,0.859375,0.390625,random,31.166517277558643,FALSE,175397,444,1793
3,3.046875,9.2265625,24.6109375,0.046875,1.0625,2.34375,1.71875,10.796875,14.359375,0.859375,0.390625,clustered,30.30666004816691,FALSE,175055,441,1794
3,3.046875,9.2265625,24.6109375,0.046875,1.0625,2.34375,1.71875,10.796875,14.359375,0.859375,0.390625,correlated,29.851987409591676,FALSE,175600,442,1795
3,3.046875,9.2265625,24.6109375,0.046875,1.0625,2.34375,1.71875,10.796875,14.359375,0.859375,0.390625,linear,31.32511432170868,FALSE,175187,446,1796
3,0.546875,4.2765625,12.1609375,0.546875,3.0625,7.34375,6.71875,1.296875,4.859375,0.359375,0.890625,random,80.18763322432837,FALSE,463822,448,1797
3,0.546875,4.2765625,12.1609375,0.546875,3.0625,7.34375,6.71875,1.296875,4.859375,0.359375,0.890625,clustered,49.175909010569256,FALSE,463218,450,1798
3,0.546875,4.2765625,12.1609375,0.546875,3.0625,7.34375,6.71875,1.296875,4.859375,0.359375,0.890625,correlated,57.14732923905055,FALSE,466506,449,1799
A,0.625,6.2875,3.2125,0.125,4.5,6.25,6.25,3.375,12.875,0.625,0.375,clustered,58.124663627147676,FALSE,395304,247,18
A,2.890625,6.4421875,11.382812499999998,0.703125,1.6875,8.90625,7.03125,9.015625,5.453125,0.015625,0.609375,linear,101.1994616707166,FALSE,564190,436,180
3,0.546875,4.2765625,12.1609375,0.546875,3.0625,7.34375,6.71875,1.296875,4.859375,0.359375,0.890625,linear,74.22651842832565,FALSE,462958,446,1800
3,4.296875,1.8015625,5.9359375,0.296875,2.0625,4.84375,4.21875,6.046875,19.109375,0.109375,0.640625,random,42.69671642382939,FALSE,312196,450,1801
3,4.296875,1.8015625,5.9359375,0.296875,2.0625,4.84375,4.21875,6.046875,19.109375,0.109375,0.640625,clustered,52.252000256379446,FALSE,311821,450,1802
3,4.296875,1.8015625,5.9359375,0.296875,2.0625,4.84375,4.21875,6.046875,19.109375,0.109375,0.640625,correlated,41.78559826612472,FALSE,310891,450,1803
3,4.296875,1.8015625,5.9359375,0.296875,2.0625,4.84375,4.21875,6.046875,19.109375,0.109375,0.640625,linear,45.03330991665522,FALSE,311491,449,1804
3,1.796875,6.7515624999999995,18.3859375,0.796875,4.0625,9.84375,9.21875,15.546875,9.609375,0.609375,0.140625,random,135.06037557522455,FALSE,571658,448,1805
3,1.796875,6.7515624999999995,18.3859375,0.796875,4.0625,9.84375,9.21875,15.546875,9.609375,0.609375,0.140625,clustered,125.00027086337407,FALSE,571863,447,1806
3,1.796875,6.7515624999999995,18.3859375,0.796875,4.0625,9.84375,9.21875,15.546875,9.609375,0.609375,0.140625,correlated,126.03895478248596,FALSE,570901,448,1807
3,1.796875,6.7515624999999995,18.3859375,0.796875,4.0625,9.84375,9.21875,15.546875,9.609375,0.609375,0.140625,linear,127.73836601575216,FALSE,571697,450,1808
3,3.671875,3.0390625,9.0484375,0.171875,4.5625,6.09375,5.46875,13.171875,2.484375,0.484375,0.015625,random,109.21397981246312,FALSE,602118,449,1809
A,0.390625,1.4921875000000002,23.8328125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,random,85.0839545249939,FALSE,252370,450,181
3,3.671875,3.0390625,9.0484375,0.171875,4.5625,6.09375,5.46875,13.171875,2.484375,0.484375,0.015625,clustered,144.15987183650336,FALSE,595954,447,1810
3,3.671875,3.0390625,9.0484375,0.171875,4.5625,6.09375,5.46875,13.171875,2.484375,0.484375,0.015625,correlated,104.28507604599,FALSE,600111,447,1811
3,3.671875,3.0390625,9.0484375,0.171875,4.5625,6.09375,5.46875,13.171875,2.484375,0.484375,0.015625,linear,122.86520773172379,FALSE,598519,449,1812
3,1.171875,7.9890625,21.4984375,0.671875,2.5625,1.09375,0.46875,3.671875,11.984375,0.984375,0.515625,random,13.969053502877554,FALSE,110187,435,1813
3,1.171875,7.9890625,21.4984375,0.671875,2.5625,1.09375,0.46875,3.671875,11.984375,0.984375,0.515625,clustered,15.969155009587606,FALSE,105487,442,1814
3,1.171875,7.9890625,21.4984375,0.671875,2.5625,1.09375,0.46875,3.671875,11.984375,0.984375,0.515625,correlated,12.429952402909597,FALSE,110165,439,1815
3,1.171875,7.9890625,21.4984375,0.671875,2.5625,1.09375,0.46875,3.671875,11.984375,0.984375,0.515625,linear,13.31919231414795,FALSE,107575,442,1816
3,4.921875,5.5140625,15.273437499999998,0.421875,3.5625,8.59375,7.96875,8.421875,7.234375,0.734375,0.765625,random,118.33460581700007,FALSE,529918,450,1817
3,4.921875,5.5140625,15.273437499999998,0.421875,3.5625,8.59375,7.96875,8.421875,7.234375,0.734375,0.765625,clustered,91.61445404688517,FALSE,530349,448,1818
3,4.921875,5.5140625,15.273437499999998,0.421875,3.5625,8.59375,7.96875,8.421875,7.234375,0.734375,0.765625,correlated,85.42230486869812,FALSE,529334,450,1819
A,0.390625,1.4921875000000002,23.8328125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,clustered,57.94316224654516,FALSE,251726,450,182
3,4.921875,5.5140625,15.273437499999998,0.421875,3.5625,8.59375,7.96875,8.421875,7.234375,0.734375,0.765625,linear,85.04489878018697,FALSE,530446,445,1820
3,2.421875,0.5640625,2.8234375,0.921875,1.5625,3.59375,2.96875,17.921875,16.734375,0.234375,0.265625,random,50.99101912975311,FALSE,231234,450,1821
3,2.421875,0.5640625,2.8234375,0.921875,1.5625,3.59375,2.96875,17.921875,16.734375,0.234375,0.265625,clustered,64.5690742413203,FALSE,233204,450,1822
3,2.421875,0.5640625,2.8234375,0.921875,1.5625,3.59375,2.96875,17.921875,16.734375,0.234375,0.265625,correlated,56.670782538255054,FALSE,233886,450,1823
3,2.421875,0.5640625,2.8234375,0.921875,1.5625,3.59375,2.96875,17.921875,16.734375,0.234375,0.265625,linear,65.63436641693116,FALSE,232275,450,1824
3,2.734375,9.8453125,10.6046875,0.109375,3.3125,4.21875,6.09375,2.484375,6.046875,0.921875,0.453125,random,30.762763222058613,FALSE,313143,353,1825
3,2.734375,9.8453125,10.6046875,0.109375,3.3125,4.21875,6.09375,2.484375,6.046875,0.921875,0.453125,clustered,30.58341723283132,FALSE,312014,366,1826
3,2.734375,9.8453125,10.6046875,0.109375,3.3125,4.21875,6.09375,2.484375,6.046875,0.921875,0.453125,correlated,30.715484126408896,FALSE,312705,360,1827
3,2.734375,9.8453125,10.6046875,0.109375,3.3125,4.21875,6.09375,2.484375,6.046875,0.921875,0.453125,linear,36.769074738025665,FALSE,313333,356,1828
3,0.234375,4.8953125,23.0546875,0.609375,1.3125,9.21875,1.09375,11.984375,15.546875,0.421875,0.953125,random,127.27210219701131,FALSE,527408,450,1829
A,0.390625,1.4921875000000002,23.8328125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,correlated,56.038538336753845,FALSE,252586,450,183
3,0.234375,4.8953125,23.0546875,0.609375,1.3125,9.21875,1.09375,11.984375,15.546875,0.421875,0.953125,clustered,98.94783051411311,FALSE,527085,450,1830
3,0.234375,4.8953125,23.0546875,0.609375,1.3125,9.21875,1.09375,11.984375,15.546875,0.421875,0.953125,correlated,120.90302784045538,FALSE,528712,450,1831
3,0.234375,4.8953125,23.0546875,0.609375,1.3125,9.21875,1.09375,11.984375,15.546875,0.421875,0.953125,linear,105.07533762057622,FALSE,529135,450,1832
3,3.984375,2.4203125,16.829687500000002,0.359375,4.3125,1.71875,8.59375,16.734375,1.296875,0.171875,0.703125,random,322.4763354261716,FALSE,1321866,450,1833
3,3.984375,2.4203125,16.829687500000002,0.359375,4.3125,1.71875,8.59375,16.734375,1.296875,0.171875,0.703125,clustered,315.37090030511223,FALSE,1318855,450,1834
3,3.984375,2.4203125,16.829687500000002,0.359375,4.3125,1.71875,8.59375,16.734375,1.296875,0.171875,0.703125,correlated,356.8495379924774,FALSE,1330778,450,1835
3,3.984375,2.4203125,16.829687500000002,0.359375,4.3125,1.71875,8.59375,16.734375,1.296875,0.171875,0.703125,linear,318.32308075825375,FALSE,1326503,450,1836
3,1.484375,7.3703125,4.379687499999999,0.859375,2.3125,6.71875,3.59375,7.234375,10.796875,0.671875,0.203125,random,81.63659749825796,FALSE,419441,276,1837
3,1.484375,7.3703125,4.379687499999999,0.859375,2.3125,6.71875,3.59375,7.234375,10.796875,0.671875,0.203125,clustered,66.20949542919794,FALSE,419157,269,1838
3,1.484375,7.3703125,4.379687499999999,0.859375,2.3125,6.71875,3.59375,7.234375,10.796875,0.671875,0.203125,correlated,67.50632607539495,FALSE,418861,273,1839
A,0.390625,1.4921875000000002,23.8328125,0.203125,3.6875,3.90625,2.03125,18.515625,14.953125,0.515625,0.109375,linear,69.0260681629181,FALSE,252810,450,184
3,1.484375,7.3703125,4.379687499999999,0.859375,2.3125,6.71875,3.59375,7.234375,10.796875,0.671875,0.203125,linear,66.2657278418541,FALSE,418517,273,1840
3,3.359375,3.6578125,19.9421875,0.234375,2.8125,7.96875,2.34375,4.859375,17.921875,0.296875,0.078125,random,65.25780667463938,FALSE,475547,450,1841
3,3.359375,3.6578125,19.9421875,0.234375,2.8125,7.96875,2.34375,4.859375,17.921875,0.296875,0.078125,clustered,82.71838215192159,FALSE,474129,450,1842
3,3.359375,3.6578125,19.9421875,0.234375,2.8125,7.96875,2.34375,4.859375,17.921875,0.296875,0.078125,correlated,65.68324393431345,FALSE,474436,450,1843
3,3.359375,3.6578125,19.9421875,0.234375,2.8125,7.96875,2.34375,4.859375,17.921875,0.296875,0.078125,linear,66.81964870293935,FALSE,474697,450,1844
3,0.859375,8.6078125,7.492187499999999,0.734375,4.8125,2.96875,7.34375,14.359375,8.421875,0.796875,0.578125,random,43.23935179313024,FALSE,232031,306,1845
3,0.859375,8.6078125,7.492187499999999,0.734375,4.8125,2.96875,7.34375,14.359375,8.421875,0.796875,0.578125,clustered,44.137798305352526,FALSE,231120,312,1846
3,0.859375,8.6078125,7.492187499999999,0.734375,4.8125,2.96875,7.34375,14.359375,8.421875,0.796875,0.578125,correlated,41.71810337305069,FALSE,230953,297,1847
3,0.859375,8.6078125,7.492187499999999,0.734375,4.8125,2.96875,7.34375,14.359375,8.421875,0.796875,0.578125,linear,41.35980229775111,FALSE,231203,307,1848
3,4.609375,6.1328125,1.2671875,0.484375,1.8125,5.46875,4.84375,19.109375,13.171875,0.546875,0.828125,random,72.9128502925237,FALSE,335303,125,1849
A,4.140625,3.9671875,17.6078125,0.953125,2.6875,6.40625,9.53125,13.765625,10.203125,0.765625,0.359375,random,87.4943286538124,FALSE,398620,450,185
3,4.609375,6.1328125,1.2671875,0.484375,1.8125,5.46875,4.84375,19.109375,13.171875,0.546875,0.828125,clustered,82.63319912354152,FALSE,335426,128,1850
3,4.609375,6.1328125,1.2671875,0.484375,1.8125,5.46875,4.84375,19.109375,13.171875,0.546875,0.828125,correlated,76.54703663190206,FALSE,334905,120,1851
3,4.609375,6.1328125,1.2671875,0.484375,1.8125,5.46875,4.84375,19.109375,13.171875,0.546875,0.828125,linear,86.77398265997569,FALSE,334910,130,1852
3,2.109375,1.1828125,13.7171875,0.984375,3.8125,0.46875,9.84375,9.609375,3.671875,0.046875,0.328125,random,21.15496484041214,FALSE,171442,450,1853
3,2.109375,1.1828125,13.7171875,0.984375,3.8125,0.46875,9.84375,9.609375,3.671875,0.046875,0.328125,clustered,27.85817389090856,FALSE,171064,450,1854
3,2.109375,1.1828125,13.7171875,0.984375,3.8125,0.46875,9.84375,9.609375,3.671875,0.046875,0.328125,correlated,45.07937267223994,FALSE,171521,450,1855
3,2.109375,1.1828125,13.7171875,0.984375,3.8125,0.46875,9.84375,9.609375,3.671875,0.046875,0.328125,linear,41.01195330222448,FALSE,172339,450,1856
3,1.0546875,6.21015625,8.85390625,0.2578125,2.09375,0.390625,1.953125,2.9296875,10.6484375,0.3671875,0.8828125,random,8.147805182139079,FALSE,56942,348,1857
