runtime,extinct,S,nind,sad_ks,t_mean,t_mean0,t_var,t_var0,tad_ks
0.006678407192230225,1,NA,NA,NA,NA,NA,NA,NA,NA
2.318057285149892,0,302.6,642,0.06390118154371742,-0.05234899665485949,-0.023171316433084763,4.850610234290334,4.552860677922502,0.03202509603255593
0.006142450173695882,1,NA,NA,NA,NA,NA,NA,NA,NA
2.9601671608289086,0,162.8,564.6,0.047758200500101336,0.020970778897158177,0.07110754795373231,6.420655570733093,6.189131980628472,0.028335543911851502
0.0062295770645141605,1,NA,NA,NA,NA,NA,NA,NA,NA
1.9559178868929545,0,300.2,1082.4,0.036023768779291754,0.024966226325510293,0.03012194245371981,1.408935815138006,1.2996553795143877,0.029583213388569892
0.011776110331217449,1,NA,NA,NA,NA,NA,NA,NA,NA
0.012954667409261067,1,NA,NA,NA,NA,NA,NA,NA,NA
3.297253171602885,0,116,163.4,0.0884071657114951,-0.2935047543675881,-0.013218949474112104,13.784931171108276,13.186691750299337,0.04721470364034947
0.0060003924369812014,1,NA,NA,NA,NA,NA,NA,NA,NA
1.6041663567225137,0,26.6,160,0.20694128250320204,0.05072876740519632,0.014609630146882609,0.2908456200470541,0.2833998504909112,0.051106010346590236
0.01374635934829712,1,NA,NA,NA,NA,NA,NA,NA,NA
2.436021111011505,0,225.6,1238.2,0.07318969821959773,0.00616993274626074,0.005534781791845901,4.7707500804721565,4.903975094674648,0.025012670963371997
0.005884838104248047,1,NA,NA,NA,NA,NA,NA,NA,NA
2.1407204914093017,0,28.2,1373.6,0.08522642914763298,0.35442035844848746,0.2587752799631525,10.08019462171675,10.32896057546938,0.024994102858324322
3.2306655263900756,0,46.2,920.2,0.03529131204755118,0.4393349473276763,0.3414186356047141,10.645478953846952,10.061726003136881,0.030087716574577823
0.005916826725006104,1,NA,NA,NA,NA,NA,NA,NA,NA
2.03571700890859,0,183.8,1069.4,0.06782910564732775,0.004838984057982273,0.0024405212975147574,0.30105525184586485,0.29348117616567765,0.024174734512482234
0.0071958176294962565,1,NA,NA,NA,NA,NA,NA,NA,NA
4.595603663126628,0,235,8874.6,0.008607439303444193,0.054445523072026596,0.01701522349479879,0.983001983009642,0.8858891193315039,0.026214010112706986
0.006740200519561768,1,NA,NA,NA,NA,NA,NA,NA,NA
2.5793233370780944,0,262,1247.8,0.37894900659999187,4.941585618025939,0.07800790921304245,17.94800263997142,6.392908049943757,0.5242596748162267
0.005778745015462239,1,NA,NA,NA,NA,NA,NA,NA,NA
0.008276102542877197,1,NA,NA,NA,NA,NA,NA,NA,NA
1.9444404292106627,0,25,830.4,0.16417571494814784,-0.002727636788944434,0.0016590971717397713,0.1735238263358038,0.13980519239571976,0.03737191854029677
0.0066837120056152345,1,NA,NA,NA,NA,NA,NA,NA,NA
3.4042081387837726,0,172,3715.6,0.04003718133042322,0.42624886973445103,0.22607211583958897,14.952226801880903,15.194076680888314,0.024065342502011595
0.00619685173034668,1,NA,NA,NA,NA,NA,NA,NA,NA
1.9705601636568706,0,148.2,567.2,0.5588778028775075,0.20503156127881955,-0.013155479919943952,7.369355158239389,10.275599767037551,0.0782098337911435
0.01178612470626831,1,NA,NA,NA,NA,NA,NA,NA,NA
2.0076145537694297,0,15.4,705.6,0.19049411290353538,0.19245009473802277,-0.3185818472218757,12.329892145640066,3.3443496624200044,0.16520147946550098
2.092747440338135,0,24,1274.2,0.018400467019304256,-0.08722431521427264,-0.13623625672352982,5.454249941800789,5.654218051501306,0.023596631624581876
0.006471670468648275,1,NA,NA,NA,NA,NA,NA,NA,NA
2.4454599142074587,0,276.8,470.4,0.05199719386246733,-0.03967749909878865,-0.028811002968320013,0.727321795709385,0.7281689384032727,0.03412612255172591
0.006110266049702962,1,NA,NA,NA,NA,NA,NA,NA,NA
2.9522915466626487,0,83.6,112.6,0.11912347055066438,0.03302132646504109,0.12172496886757198,1.5176186727909509,1.334110685716579,0.054024562392903465
0.006235764026641845,1,NA,NA,NA,NA,NA,NA,NA,NA
2.607833329041799,0,332,2537.2,0.017296952159812584,0.08647963768881153,0.06627914703571866,11.295434367999768,10.59355825137179,0.023983374932353356
0.006845746040344238,1,NA,NA,NA,NA,NA,NA,NA,NA
0.014251274267832438,1,NA,NA,NA,NA,NA,NA,NA,NA
6.94514212846756,0,264.6,15175.4,0.07545701468514324,-0.02427884400774086,-0.02271611267372705,2.8830611436323057,2.6946364491423713,0.0119888716347447
0.005683543682098388,1,NA,NA,NA,NA,NA,NA,NA,NA
1.9105893349647523,0,121.2,428,0.07738726996320926,0.2301803163934182,0.04337551238499518,8.768872201448136,8.626881642209751,0.04662133664506264
0.005756569703420003,1,NA,NA,NA,NA,NA,NA,NA,NA
2.8857589530944825,0,218.4,413.6,0.08483735229899228,0.4123247264533578,-0.1393206432342336,22.534850716253143,19.273287656887156,0.044560681579110244
0.007643717924753825,1,NA,NA,NA,NA,NA,NA,NA,NA
1.7564419515927632,0,17.6,618.8,0.2834543295381523,0.1604493967178222,0.08870148510149244,1.7106777964932882,1.7338839769812555,0.03396456736083057
4.150360589822133,0,39.4,2940.6,0.06400794257393964,-0.041014529979064164,-0.04609418372612205,3.7157089926675897,2.640039037283876,0.05751961731501361
0.006431740125020345,1,NA,NA,NA,NA,NA,NA,NA,NA
1.813490528265635,0,252,762,0.18120486890256368,3.5755474966532366,0.017198715406631145,15.580496001819283,5.918213548065589,0.4567304855047598
0.006020263036092122,1,NA,NA,NA,NA,NA,NA,NA,NA
1.7926781558990479,0,188.6,450.8,0.05826164948266305,-0.11724567798685609,-0.1704529600389248,8.845693625047039,8.696504267759252,0.038238309471244965
0.0060884451866149904,1,NA,NA,NA,NA,NA,NA,NA,NA
2.3144289167722065,0,293,1418.8,0.08102544271300682,0.32421569785171866,-0.0055661813731212074,1.153211225883128,0.7461376537468256,0.11599617639931244
0.005909088452657064,1,NA,NA,NA,NA,NA,NA,NA,NA
0.0061829431851704916,1,NA,NA,NA,NA,NA,NA,NA,NA
1.5372415574391682,0,48,60.8,0.12492328251246909,0.0610283575434435,0.349153877066484,7.602583763525643,10.749984556018804,0.08278922453644182
